Transaction_ID,Date,Time,Amount_INR,User_ID,Sender_UPI_ID,Receiver_UPI_ID,Payment_App,Sender_Bank,Receiver_Bank,Merchant_Category,Transaction_Type,Payment_Status,City,Device_Type,User_Age_Group
TXN0009594,2026-04-20,06:03:31,1581.49,USR02949,user527@bhim,user1@bhim,BHIM,ICICI Bank,Punjab National Bank,P2P Transfer,P2P,Success,Ahmedabad,Android,56+
TXN0009595,2026-04-20,09:31:28,5000.0,USR02469,user2110@phonep,merchant86@paytm,PhonePe,Bank of Baroda,Bank of Baroda,Utilities & Bill Payments,P2M,Success,Delhi,Android,36-45
TXN0009596,2026-04-20,09:31:55,2661.57,USR01608,user1834@phonep,merchant884@ybl,PhonePe,HDFC Bank,IDFC First Bank,Grocery,P2M,Success,Hyderabad,iOS,18-25
TXN0009597,2026-04-20,09:48:46,941.42,USR02509,user3417@paytm,merchant238@okaxis,Paytm,Bank of Baroda,IDFC First Bank,Recharge,P2M,Success,Bengaluru,Android,18-25
TXN0009598,2026-04-20,09:49:59,4000.0,USR02700,user1018@google,merchant406@paytm,Google Pay,ICICI Bank,IDFC First Bank,Fuel,P2M,Success,Pune,Android,18-25
TXN0009599,2026-04-20,10:13:07,1157.85,USR00454,user1770@bhim,merchant1021@ybl,BHIM,Kotak Mahindra Bank,ICICI Bank,Grocery,P2M,Success,Mumbai,Android,26-35
TXN0009600,2026-04-20,10:26:07,4599.22,USR02032,user2885@google,merchant756@okaxis,Google Pay,SBI,IDFC First Bank,Utilities & Bill Payments,P2M,Success,Nagpur,Android,36-45
TXN0009601,2026-04-20,10:42:40,1255.78,USR01831,user3784@phonep,merchant594@oksbi,PhonePe,IDFC First Bank,HDFC Bank,Utilities & Bill Payments,P2M,Success,Varanasi,Android,36-45
TXN0009602,2026-04-20,10:57:01,2851.51,USR02276,user615@phonep,merchant240@okaxis,PhonePe,SBI,Canara Bank,Shopping,P2M,Success,Chennai,Android,26-35
TXN0009603,2026-04-20,12:16:08,675.16,USR03862,user1843@paytm,merchant1480@ybl,Paytm,SBI,Kotak Mahindra Bank,Grocery,P2M,Success,Indore,Android,18-25
TXN0009604,2026-04-20,15:03:24,2942.83,USR01238,user3005@phonep,merchant601@okaxis,PhonePe,SBI,Axis Bank,Utilities & Bill Payments,P2M,Success,Bengaluru,Android,26-35
TXN0009605,2026-04-20,17:38:38,8838.52,USR01608,user1024@google,merchant2@okaxis,Google Pay,Canara Bank,ICICI Bank,Shopping,P2M,Success,Hyderabad,Android,46-55
TXN0009606,2026-04-20,17:59:38,574.14,USR02731,user2394@google,merchant846@okaxis,Google Pay,ICICI Bank,SBI,Food & Dining,P2M,Success,Bengaluru,Android,56+
TXN0009607,2026-04-20,18:43:33,322.03,USR01897,user1858@google,merchant418@okicici,Google Pay,IDFC First Bank,IDFC First Bank,Recharge,P2M,Success,Jaipur,Android,18-25
TXN0009608,2026-04-20,19:37:14,7308.29,USR01406,user2059@google,merchant439@oksbi,Google Pay,Axis Bank,SBI,Healthcare,P2M,Failed,Nagpur,Android,18-25
TXN0009609,2026-04-20,20:04:39,2806.23,USR03764,user1734@google,merchant44@ybl,Google Pay,HDFC Bank,ICICI Bank,Fuel,P2M,Pending,Nashik,Android,36-45
TXN0009610,2026-04-20,20:05:50,1414.29,USR03913,user1675@bhim,merchant564@okaxis,BHIM,HDFC Bank,Axis Bank,Grocery,P2M,Success,Bengaluru,Android,26-35
TXN0009611,2026-04-20,20:10:21,1796.66,USR00463,user3533@amazon,merchant478@ybl,Amazon Pay,Canara Bank,Kotak Mahindra Bank,Grocery,P2M,Success,Hyderabad,Android,46-55
TXN0009612,2026-04-20,20:37:02,2545.14,USR00624,user2330@google,merchant824@okaxis,Google Pay,HDFC Bank,HDFC Bank,Utilities & Bill Payments,P2M,Success,Bhopal,Android,18-25
TXN0009613,2026-04-20,20:45:25,1651.34,USR00868,user420@google,merchant573@okicici,Google Pay,ICICI Bank,Axis Bank,Utilities & Bill Payments,P2M,Success,Visakhapatnam,iOS,46-55
TXN0009614,2026-04-20,20:46:21,8149.71,USR03320,user3807@google,merchant496@okicici,Google Pay,Kotak Mahindra Bank,HDFC Bank,Shopping,P2M,Success,Kochi,Android,36-45
TXN0009615,2026-04-20,21:03:48,2000.0,USR01835,user3682@google,merchant689@ybl,Google Pay,Axis Bank,Kotak Mahindra Bank,Food & Dining,P2M,Success,Delhi,iOS,36-45
TXN0009616,2026-04-20,21:04:58,8747.23,USR00333,user3029@paytm,merchant83@okicici,Paytm,Bank of Baroda,Kotak Mahindra Bank,Investment,P2M,Success,Chennai,Android,46-55
TXN0009617,2026-04-20,21:24:40,1413.29,USR00488,user3103@phonep,merchant855@paytm,PhonePe,Bank of Baroda,Axis Bank,Healthcare,P2M,Success,Lucknow,iOS,18-25
TXN0009618,2026-04-20,21:46:21,4978.67,USR00789,user3506@amazon,merchant541@paytm,Amazon Pay,IDFC First Bank,IDFC First Bank,Shopping,P2M,Success,Chennai,iOS,36-45
TXN0009619,2026-04-20,21:59:55,3553.73,USR02630,user121@whatsa,merchant918@ybl,WhatsApp Pay,HDFC Bank,Bank of Baroda,Healthcare,P2M,Success,Chennai,iOS,26-35
TXN0009620,2026-04-20,22:11:08,1805.92,USR02823,user392@paytm,merchant919@okicici,Paytm,Union Bank of India,SBI,Travel & Transport,P2M,Success,Bengaluru,Android,36-45
TXN0009621,2026-04-20,22:14:27,3000.0,USR03012,user31@google,merchant614@okicici,Google Pay,HDFC Bank,Union Bank of India,Grocery,P2M,Success,Kolkata,Android,18-25
TXN0009622,2026-04-20,22:16:58,3451.81,USR02077,user3760@paytm,merchant804@ybl,Paytm,Union Bank of India,HDFC Bank,Shopping,P2M,Failed,Bengaluru,iOS,18-25
TXN0009623,2026-04-20,22:26:26,1981.43,USR02022,user2072@paytm,merchant1318@ybl,Paytm,Kotak Mahindra Bank,Bank of Baroda,Shopping,P2M,Success,Visakhapatnam,Android,46-55
TXN0009624,2026-04-20,22:54:03,1064.31,USR02807,user389@phonep,merchant1428@okaxis,PhonePe,IDFC First Bank,Kotak Mahindra Bank,Travel & Transport,P2M,Success,Guwahati,iOS,18-25
TXN0009625,2026-04-20,22:56:26,2561.72,USR03135,user941@amazon,user1136@amazon,Amazon Pay,Kotak Mahindra Bank,Bank of Baroda,P2P Transfer,P2P,Success,Coimbatore,Android,18-25
TXN0009626,2026-04-21,00:50:07,854.69,USR00233,user3311@amazon,merchant1043@okicici,Amazon Pay,Kotak Mahindra Bank,Union Bank of India,Entertainment,P2M,Success,Ahmedabad,Android,46-55
TXN0009627,2026-04-21,05:30:13,3968.55,USR03869,user578@phonep,merchant595@ybl,PhonePe,Axis Bank,Punjab National Bank,Travel & Transport,P2M,Success,Chandigarh,Android,36-45
TXN0009628,2026-04-21,09:00:56,2448.21,USR03145,user2669@whatsa,merchant1173@ybl,WhatsApp Pay,Bank of Baroda,SBI,Healthcare,P2M,Success,Pune,iOS,26-35
TXN0009629,2026-04-21,09:17:25,338.08,USR02681,user3239@paytm,merchant216@okaxis,Paytm,Bank of Baroda,Kotak Mahindra Bank,Food & Dining,P2M,Success,Delhi,Android,18-25
TXN0009630,2026-04-21,09:36:40,541.35,USR00194,user1563@phonep,merchant1202@okicici,PhonePe,IDFC First Bank,ICICI Bank,Grocery,P2M,Success,Bengaluru,Android,26-35
TXN0009631,2026-04-21,09:58:20,4000.0,USR01321,user3527@google,merchant770@okaxis,Google Pay,Canara Bank,HDFC Bank,Fuel,P2M,Success,Ahmedabad,Android,18-25
TXN0009632,2026-04-21,10:34:10,262.72,USR00441,user921@google,merchant1200@oksbi,Google Pay,Bank of Baroda,ICICI Bank,Grocery,P2M,Success,Jaipur,iOS,46-55
TXN0009633,2026-04-21,11:51:47,5560.64,USR03306,user2367@google,merchant1167@okaxis,Google Pay,IDFC First Bank,SBI,Travel & Transport,P2M,Success,Bengaluru,Android,26-35
TXN0009634,2026-04-21,13:18:41,6016.31,USR00229,user3516@google,merchant158@ybl,Google Pay,Canara Bank,Union Bank of India,Healthcare,P2M,Success,Visakhapatnam,Android,26-35
TXN0009635,2026-04-21,13:27:35,440.32,USR00241,user2556@phonep,merchant1251@okicici,PhonePe,SBI,Canara Bank,Recharge,P2M,Success,Mumbai,iOS,36-45
TXN0009636,2026-04-21,13:28:06,6019.22,USR01808,user387@paytm,merchant1240@oksbi,Paytm,Canara Bank,Axis Bank,Shopping,P2M,Success,Indore,Android,26-35
TXN0009637,2026-04-21,13:30:10,372.73,USR00167,user2348@paytm,merchant118@ybl,Paytm,Punjab National Bank,Punjab National Bank,Food & Dining,P2M,Success,Kochi,Android,26-35
TXN0009638,2026-04-21,15:35:48,2625.44,USR02609,user2201@google,merchant202@ybl,Google Pay,Canara Bank,Kotak Mahindra Bank,Grocery,P2M,Success,Chennai,Android,26-35
TXN0009639,2026-04-21,16:21:45,1921.07,USR02636,user1861@google,merchant372@paytm,Google Pay,IDFC First Bank,ICICI Bank,Grocery,P2M,Success,Kolkata,Android,18-25
TXN0009640,2026-04-21,17:23:53,10656.66,USR02972,user385@google,user3758@google,Google Pay,Kotak Mahindra Bank,Punjab National Bank,P2P Transfer,P2P,Success,Hyderabad,Android,36-45
TXN0009641,2026-04-21,19:15:26,720.24,USR00914,user217@google,merchant1381@paytm,Google Pay,IDFC First Bank,Bank of Baroda,Fuel,P2M,Success,Chennai,iOS,26-35
TXN0009642,2026-04-21,19:17:40,3000.0,USR01498,user488@bhim,merchant576@paytm,BHIM,ICICI Bank,Union Bank of India,Grocery,P2M,Success,Bengaluru,Android,18-25
TXN0009643,2026-04-21,19:18:12,2000.0,USR03925,user2841@phonep,merchant1390@ybl,PhonePe,HDFC Bank,Union Bank of India,Food & Dining,P2M,Success,Hyderabad,Android,18-25
TXN0009644,2026-04-21,19:18:35,331.02,USR01855,user2267@google,merchant561@okicici,Google Pay,HDFC Bank,Kotak Mahindra Bank,Fuel,P2M,Success,Ahmedabad,Android,26-35
TXN0009645,2026-04-21,19:27:26,2280.12,USR01223,user3748@google,merchant182@oksbi,Google Pay,SBI,ICICI Bank,Healthcare,P2M,Success,Ahmedabad,Android,18-25
TXN0009646,2026-04-21,19:47:23,1186.35,USR02126,user352@phonep,merchant404@paytm,PhonePe,Bank of Baroda,Bank of Baroda,Food & Dining,P2M,Success,Nashik,Android,18-25
TXN0009647,2026-04-21,20:09:35,461.62,USR01168,user3241@google,merchant998@okicici,Google Pay,HDFC Bank,ICICI Bank,Fuel,P2M,Success,Madurai,Android,36-45
TXN0009648,2026-04-21,20:47:20,302.16,USR02425,user3052@paytm,merchant1275@ybl,Paytm,HDFC Bank,Canara Bank,Recharge,P2M,Success,Ranchi,Android,46-55
TXN0009649,2026-04-21,20:48:55,91628.28,USR00230,user147@amazon,merchant73@oksbi,Amazon Pay,HDFC Bank,IDFC First Bank,Investment,P2M,Success,Chennai,Android,26-35
TXN0009650,2026-04-21,21:07:37,2781.55,USR03068,user1440@amazon,merchant182@okaxis,Amazon Pay,SBI,Bank of Baroda,Healthcare,P2M,Success,Kochi,iOS,36-45
TXN0009651,2026-04-21,21:28:42,10000.0,USR03280,user3630@google,merchant393@ybl,Google Pay,HDFC Bank,Kotak Mahindra Bank,Healthcare,P2M,Success,Madurai,Android,46-55
TXN0009652,2026-04-21,22:11:20,3398.03,USR03271,user1099@paytm,merchant1228@paytm,Paytm,ICICI Bank,ICICI Bank,Shopping,P2M,Success,Coimbatore,Android,46-55
TXN0009653,2026-04-21,22:28:38,161.72,USR03833,user403@phonep,merchant284@ybl,PhonePe,Kotak Mahindra Bank,Union Bank of India,Entertainment,P2M,Success,Chandigarh,Android,26-35
TXN0009654,2026-04-21,23:42:54,24627.65,USR02409,user1922@amazon,merchant510@okicici,Amazon Pay,HDFC Bank,Kotak Mahindra Bank,Education,P2M,Failed,Varanasi,Android,26-35
TXN0009655,2026-04-22,00:30:44,894.1,USR02475,user554@paytm,merchant774@oksbi,Paytm,Bank of Baroda,Canara Bank,Food & Dining,P2M,Success,Indore,Android,36-45
TXN0009656,2026-04-22,07:29:05,3674.75,USR01516,user3113@google,merchant527@okaxis,Google Pay,IDFC First Bank,Canara Bank,Shopping,P2M,Success,Coimbatore,iOS,36-45
TXN0009657,2026-04-22,07:35:38,1704.98,USR03187,user787@phonep,merchant893@oksbi,PhonePe,Bank of Baroda,Punjab National Bank,Utilities & Bill Payments,P2M,Success,Chandigarh,Android,18-25
TXN0009658,2026-04-22,07:46:35,7180.31,USR00524,user1846@paytm,user2267@paytm,Paytm,Bank of Baroda,Bank of Baroda,P2P Transfer,P2P,Success,Nagpur,Android,18-25
TXN0009659,2026-04-22,08:10:44,3077.06,USR01620,user3750@google,user3868@google,Google Pay,ICICI Bank,IDFC First Bank,P2P Transfer,P2P,Failed,Indore,iOS,18-25
TXN0009660,2026-04-22,09:05:55,2244.8,USR00567,user790@google,merchant1111@okaxis,Google Pay,Canara Bank,HDFC Bank,Entertainment,P2M,Success,Patna,Android,26-35
TXN0009661,2026-04-22,09:15:44,1390.56,USR01447,user2584@phonep,merchant70@oksbi,PhonePe,Kotak Mahindra Bank,SBI,Fuel,P2M,Success,Indore,Android,26-35
TXN0009662,2026-04-22,09:15:51,788.59,USR02945,user1663@paytm,merchant796@oksbi,Paytm,Kotak Mahindra Bank,SBI,Grocery,P2M,Success,Pune,Android,18-25
TXN0009663,2026-04-22,09:28:37,6342.86,USR01050,user1656@phonep,user1819@phonep,PhonePe,SBI,HDFC Bank,P2P Transfer,P2P,Success,Delhi,Android,18-25
TXN0009664,2026-04-22,09:35:11,28857.48,USR01776,user3857@google,merchant20@okicici,Google Pay,Union Bank of India,IDFC First Bank,Education,P2M,Success,Kolkata,Android,18-25
TXN0009665,2026-04-22,09:42:34,2896.88,USR00723,user3584@whatsa,user1797@whatsa,WhatsApp Pay,Punjab National Bank,Bank of Baroda,P2P Transfer,P2P,Success,Nagpur,Android,18-25
TXN0009666,2026-04-22,10:04:17,5479.51,USR02211,user3574@paytm,merchant1048@okicici,Paytm,Bank of Baroda,HDFC Bank,Healthcare,P2M,Success,Kochi,Android,56+
TXN0009667,2026-04-22,10:12:04,205.23,USR03145,user3219@phonep,merchant124@ybl,PhonePe,HDFC Bank,Kotak Mahindra Bank,Grocery,P2M,Success,Chandigarh,Android,18-25
TXN0009668,2026-04-22,11:32:38,2924.42,USR02855,user3131@amazon,merchant761@okaxis,Amazon Pay,SBI,Canara Bank,Shopping,P2M,Success,Chennai,Android,36-45
TXN0009669,2026-04-22,14:04:15,1418.06,USR01822,user1974@phonep,merchant324@okicici,PhonePe,ICICI Bank,HDFC Bank,Grocery,P2M,Success,Bhopal,Android,18-25
TXN0009670,2026-04-22,14:50:57,2439.85,USR03429,user3429@bhim,merchant1142@ybl,BHIM,Punjab National Bank,Canara Bank,Grocery,P2M,Success,Visakhapatnam,iOS,18-25
TXN0009671,2026-04-22,15:28:53,368.49,USR01396,user1748@bhim,merchant574@ybl,BHIM,Punjab National Bank,HDFC Bank,Entertainment,P2M,Success,Chennai,Android,18-25
TXN0009672,2026-04-22,15:34:29,2433.77,USR03363,user2333@whatsa,merchant1060@ybl,WhatsApp Pay,HDFC Bank,Bank of Baroda,Grocery,P2M,Success,Mumbai,Android,36-45
TXN0009673,2026-04-22,16:42:13,4831.88,USR01173,user2720@paytm,merchant890@ybl,Paytm,Axis Bank,Punjab National Bank,Travel & Transport,P2M,Success,Kochi,Android,46-55
TXN0009674,2026-04-22,16:49:13,1229.01,USR01711,user3476@google,merchant673@paytm,Google Pay,SBI,HDFC Bank,Entertainment,P2M,Success,Patna,Android,18-25
TXN0009675,2026-04-22,17:00:54,1221.28,USR03439,user1502@phonep,merchant1279@okicici,PhonePe,HDFC Bank,Punjab National Bank,Grocery,P2M,Success,Lucknow,Android,26-35
TXN0009676,2026-04-22,17:02:09,853.55,USR02566,user119@google,merchant37@okicici,Google Pay,Axis Bank,HDFC Bank,Entertainment,P2M,Success,Nagpur,iOS,18-25
TXN0009677,2026-04-22,17:25:56,3503.67,USR03109,user1035@amazon,user2667@amazon,Amazon Pay,Union Bank of India,Bank of Baroda,P2P Transfer,P2P,Success,Bhopal,iOS,36-45
TXN0009678,2026-04-22,17:40:11,2088.25,USR01316,user74@google,merchant484@okaxis,Google Pay,ICICI Bank,Axis Bank,Fuel,P2M,Success,Mumbai,Android,26-35
TXN0009679,2026-04-22,19:19:19,3311.18,USR01871,user3930@amazon,user2268@amazon,Amazon Pay,Union Bank of India,SBI,P2P Transfer,P2P,Success,Lucknow,Android,26-35
TXN0009680,2026-04-22,19:38:13,12498.14,USR01547,user2678@phonep,merchant488@okaxis,PhonePe,Canara Bank,Union Bank of India,Investment,P2M,Failed,Visakhapatnam,Android,18-25
TXN0009681,2026-04-22,19:51:42,545.95,USR02461,user2026@google,merchant1147@paytm,Google Pay,IDFC First Bank,Kotak Mahindra Bank,Food & Dining,P2M,Failed,Indore,Android,18-25
TXN0009682,2026-04-22,20:04:20,1617.07,USR01383,user1771@google,merchant1353@okaxis,Google Pay,Union Bank of India,Union Bank of India,Grocery,P2M,Success,Indore,Android,36-45
TXN0009683,2026-04-22,20:07:50,1161.48,USR03591,user1602@google,merchant629@okicici,Google Pay,Bank of Baroda,Union Bank of India,Food & Dining,P2M,Success,Kochi,Android,26-35
TXN0009684,2026-04-22,20:45:47,2350.61,USR00108,user1354@bhim,merchant180@okaxis,BHIM,Bank of Baroda,IDFC First Bank,Travel & Transport,P2M,Success,Madurai,Android,46-55
TXN0009685,2026-04-22,20:49:04,282.3,USR00540,user3938@paytm,merchant1059@ybl,Paytm,Canara Bank,Bank of Baroda,Grocery,P2M,Success,Pune,Android,26-35
TXN0009686,2026-04-22,20:49:39,38302.38,USR01815,user3818@google,merchant405@paytm,Google Pay,HDFC Bank,Canara Bank,Education,P2M,Failed,Lucknow,Android,26-35
TXN0009687,2026-04-22,21:09:27,15000.0,USR03236,user481@bhim,merchant84@paytm,BHIM,ICICI Bank,ICICI Bank,Shopping,P2M,Success,Coimbatore,iOS,26-35
TXN0009688,2026-04-22,21:32:16,2791.2,USR02536,user1494@phonep,merchant213@okaxis,PhonePe,Bank of Baroda,Punjab National Bank,Fuel,P2M,Success,Delhi,Android,56+
TXN0009689,2026-04-22,21:44:54,713.13,USR03112,user292@phonep,merchant257@okaxis,PhonePe,IDFC First Bank,Bank of Baroda,Fuel,P2M,Success,Chennai,Android,56+
TXN0009690,2026-04-22,22:41:53,8000.0,USR02318,user2514@google,merchant801@oksbi,Google Pay,Punjab National Bank,Canara Bank,Travel & Transport,P2M,Success,Indore,Android,46-55
TXN0009691,2026-04-22,23:02:07,1027.26,USR02396,user3576@paytm,merchant539@okaxis,Paytm,Punjab National Bank,Punjab National Bank,Food & Dining,P2M,Success,Delhi,Android,36-45
TXN0009692,2026-04-22,23:23:35,23898.29,USR02796,user3842@google,merchant1053@okicici,Google Pay,Kotak Mahindra Bank,HDFC Bank,Education,P2M,Success,Coimbatore,Android,56+
TXN0009693,2026-04-22,23:31:16,3633.39,USR02146,user2489@paytm,user3838@paytm,Paytm,SBI,ICICI Bank,P2P Transfer,P2P,Success,Nashik,Android,26-35
TXN0009694,2026-04-23,01:22:39,847.63,USR00316,user1846@phonep,merchant1102@okicici,PhonePe,Union Bank of India,Punjab National Bank,Entertainment,P2M,Success,Hyderabad,iOS,36-45
TXN0009695,2026-04-23,02:01:26,1874.33,USR03926,user2443@phonep,merchant1251@paytm,PhonePe,Axis Bank,Punjab National Bank,Utilities & Bill Payments,P2M,Success,Ahmedabad,Android,46-55
TXN0009696,2026-04-23,08:12:18,810.41,USR01631,user2179@google,merchant926@oksbi,Google Pay,Punjab National Bank,HDFC Bank,Entertainment,P2M,Failed,Lucknow,Android,26-35
TXN0009697,2026-04-23,08:14:28,1831.13,USR02750,user1985@paytm,merchant1164@okicici,Paytm,Bank of Baroda,Bank of Baroda,Entertainment,P2M,Success,Hyderabad,Android,18-25
TXN0009698,2026-04-23,08:34:43,1684.76,USR03876,user604@paytm,merchant450@paytm,Paytm,Axis Bank,Bank of Baroda,Utilities & Bill Payments,P2M,Success,Chandigarh,Android,46-55
TXN0009699,2026-04-23,08:59:44,3362.15,USR03766,user3675@paytm,merchant287@oksbi,Paytm,SBI,Punjab National Bank,Shopping,P2M,Success,Delhi,Android,46-55
TXN0009700,2026-04-23,09:22:19,4209.71,USR00663,user577@paytm,merchant1214@oksbi,Paytm,Bank of Baroda,Axis Bank,Shopping,P2M,Success,Kochi,iOS,18-25
TXN0009701,2026-04-23,09:46:01,6389.24,USR00493,user2972@phonep,merchant1101@oksbi,PhonePe,IDFC First Bank,Kotak Mahindra Bank,Travel & Transport,P2M,Success,Lucknow,Android,18-25
TXN0009702,2026-04-23,10:42:19,3451.09,USR00935,user2209@phonep,merchant584@oksbi,PhonePe,SBI,Bank of Baroda,Travel & Transport,P2M,Success,Ranchi,Android,26-35
TXN0009703,2026-04-23,10:51:50,1148.89,USR01004,user1983@google,merchant950@oksbi,Google Pay,Canara Bank,Union Bank of India,Utilities & Bill Payments,P2M,Success,Mumbai,Android,46-55
TXN0009704,2026-04-23,11:51:09,13400.0,USR02809,user2927@google,user2527@google,Google Pay,SBI,ICICI Bank,P2P Transfer,P2P,Success,Mumbai,Android,26-35
TXN0009705,2026-04-23,13:01:55,12707.07,USR03747,user2742@amazon,user2862@amazon,Amazon Pay,SBI,Canara Bank,P2P Transfer,P2P,Success,Chandigarh,Android,26-35
TXN0009706,2026-04-23,13:40:19,8519.21,USR02721,user2382@google,user1944@google,Google Pay,HDFC Bank,IDFC First Bank,P2P Transfer,P2P,Failed,Nashik,Android,36-45
TXN0009707,2026-04-23,15:03:54,225.18,USR00683,user372@google,merchant222@paytm,Google Pay,SBI,Kotak Mahindra Bank,Food & Dining,P2M,Success,Bengaluru,Android,46-55
TXN0009708,2026-04-23,15:21:01,631.94,USR03699,user1878@paytm,merchant1026@okicici,Paytm,Union Bank of India,ICICI Bank,Food & Dining,P2M,Success,Hyderabad,Android,56+
TXN0009709,2026-04-23,19:19:05,10483.45,USR03205,user3670@google,merchant457@okaxis,Google Pay,IDFC First Bank,Canara Bank,Shopping,P2M,Success,Mumbai,iOS,18-25
TXN0009710,2026-04-23,19:25:33,1126.05,USR00613,user248@phonep,merchant663@ybl,PhonePe,ICICI Bank,Axis Bank,Grocery,P2M,Success,Bengaluru,iOS,36-45
TXN0009711,2026-04-23,19:42:08,503.7,USR03923,user3678@amazon,merchant342@ybl,Amazon Pay,SBI,SBI,Food & Dining,P2M,Success,Ranchi,Android,18-25
TXN0009712,2026-04-23,19:44:55,17377.46,USR01182,user2980@bhim,merchant932@okicici,BHIM,Canara Bank,SBI,Education,P2M,Success,Nashik,iOS,26-35
TXN0009713,2026-04-23,19:49:41,2893.43,USR00596,user1126@phonep,merchant347@ybl,PhonePe,HDFC Bank,Punjab National Bank,Fuel,P2M,Success,Kolkata,Android,36-45
TXN0009714,2026-04-23,20:00:16,2161.62,USR01891,user2451@phonep,merchant205@okicici,PhonePe,Punjab National Bank,Bank of Baroda,Healthcare,P2M,Success,Nagpur,Android,26-35
TXN0009715,2026-04-23,20:57:22,10472.16,USR03905,user2473@phonep,merchant608@ybl,PhonePe,IDFC First Bank,Union Bank of India,Education,P2M,Success,Visakhapatnam,Android,18-25
TXN0009716,2026-04-23,21:08:22,1641.8,USR02758,user1572@phonep,merchant278@okicici,PhonePe,Punjab National Bank,Canara Bank,Grocery,P2M,Success,Chennai,Android,26-35
TXN0009717,2026-04-23,21:19:12,2000.0,USR00127,user1812@phonep,merchant505@oksbi,PhonePe,Punjab National Bank,ICICI Bank,Food & Dining,P2M,Success,Ahmedabad,Android,26-35
TXN0009718,2026-04-23,21:44:00,1244.23,USR03458,user1931@paytm,merchant1450@okaxis,Paytm,Kotak Mahindra Bank,Kotak Mahindra Bank,Grocery,P2M,Success,Kolkata,Android,18-25
TXN0009719,2026-04-23,21:58:39,176.34,USR03279,user2286@google,merchant192@ybl,Google Pay,SBI,Canara Bank,Recharge,P2M,Success,Indore,iOS,36-45
TXN0009720,2026-04-23,22:08:13,436.19,USR01809,user1631@amazon,merchant90@okaxis,Amazon Pay,Union Bank of India,Canara Bank,Recharge,P2M,Success,Ahmedabad,Android,26-35
TXN0009721,2026-04-23,22:31:38,568.08,USR01425,user842@phonep,merchant245@okaxis,PhonePe,Kotak Mahindra Bank,ICICI Bank,Grocery,P2M,Success,Hyderabad,Android,46-55
TXN0009722,2026-04-23,22:36:13,1368.17,USR03968,user1683@amazon,merchant377@oksbi,Amazon Pay,Union Bank of India,IDFC First Bank,Utilities & Bill Payments,P2M,Success,Chandigarh,Android,18-25
TXN0009723,2026-04-23,22:37:03,676.42,USR03187,user761@google,merchant786@okaxis,Google Pay,Kotak Mahindra Bank,Union Bank of India,Food & Dining,P2M,Success,Jaipur,Android,18-25
TXN0009724,2026-04-24,01:19:28,6177.18,USR00460,user845@phonep,merchant1480@ybl,PhonePe,Punjab National Bank,Union Bank of India,Shopping,P2M,Success,Varanasi,iOS,26-35
TXN0009725,2026-04-24,06:49:09,1262.41,USR02721,user1071@phonep,merchant989@ybl,PhonePe,Punjab National Bank,ICICI Bank,Utilities & Bill Payments,P2M,Pending,Chandigarh,Android,36-45
TXN0009726,2026-04-24,08:29:01,3218.71,USR01406,user1507@phonep,merchant1213@ybl,PhonePe,Union Bank of India,IDFC First Bank,Utilities & Bill Payments,P2M,Success,Bengaluru,Android,36-45
TXN0009727,2026-04-24,09:33:45,1086.12,USR03722,user3637@google,merchant572@ybl,Google Pay,Union Bank of India,Union Bank of India,Utilities & Bill Payments,P2M,Success,Visakhapatnam,iOS,36-45
TXN0009728,2026-04-24,10:06:52,1820.22,USR02658,user1756@phonep,merchant1411@oksbi,PhonePe,SBI,Union Bank of India,Food & Dining,P2M,Success,Chandigarh,Android,56+
TXN0009729,2026-04-24,10:17:57,1573.5,USR01550,user3693@paytm,merchant679@okicici,Paytm,Canara Bank,Union Bank of India,Fuel,P2M,Success,Varanasi,iOS,56+
TXN0009730,2026-04-24,10:18:04,12177.6,USR01556,user192@google,merchant900@paytm,Google Pay,ICICI Bank,SBI,Education,P2M,Success,Bhopal,Android,18-25
TXN0009731,2026-04-24,10:27:09,7506.59,USR02011,user3919@google,merchant202@okaxis,Google Pay,Axis Bank,Union Bank of India,Education,P2M,Success,Delhi,iOS,26-35
TXN0009732,2026-04-24,10:42:34,2000.0,USR02649,user1042@paytm,merchant620@okicici,Paytm,IDFC First Bank,Bank of Baroda,Food & Dining,P2M,Success,Kochi,Android,36-45
TXN0009733,2026-04-24,10:46:07,3395.8,USR03740,user3566@paytm,user1709@paytm,Paytm,IDFC First Bank,Axis Bank,P2P Transfer,P2P,Success,Nagpur,Android,26-35
TXN0009734,2026-04-24,11:55:23,1767.73,USR00934,user1459@phonep,merchant1243@okicici,PhonePe,Bank of Baroda,Punjab National Bank,Shopping,P2M,Success,Bengaluru,Android,18-25
TXN0009735,2026-04-24,12:15:20,552.17,USR02987,user1877@paytm,merchant736@okicici,Paytm,SBI,Union Bank of India,Entertainment,P2M,Success,Lucknow,Android,18-25
TXN0009736,2026-04-24,12:23:23,4827.24,USR00134,user143@amazon,merchant989@okaxis,Amazon Pay,ICICI Bank,SBI,Travel & Transport,P2M,Failed,Coimbatore,Android,36-45
TXN0009737,2026-04-24,13:22:41,7837.25,USR01785,user346@phonep,merchant580@ybl,PhonePe,HDFC Bank,Punjab National Bank,Shopping,P2M,Success,Bengaluru,Android,18-25
TXN0009738,2026-04-24,13:28:17,2352.12,USR02002,user2557@paytm,user1257@paytm,Paytm,ICICI Bank,IDFC First Bank,P2P Transfer,P2P,Success,Lucknow,iOS,26-35
